resource_id,date,linked_account_id,linked_account_name,service_code,unblended_cost,usage_amount,usage_density_24h,is_hourly_billing,traffic_volume,cost_per_request,cpu_percent,cost_rolling_7d_mean,cost_rolling_7d_std,cost_z_score,is_weekend,cost_dow_baseline,cost_vs_dow_ratio
i-0000000004dd,2026-05-19,200000000015,ml-research,AmazonEC2,24.4372,35.9371,1.0,1,57799,0.0004228,89.75,19.6908,6.4527,0.7356,0,23.639975,1.0337
i-0000000004dd,2026-05-20,200000000015,ml-research,AmazonEC2,23.7034,34.8579,1.0,1,54718,0.00043319,36.06,19.9478,6.6232,0.567,0,23.993650000000002,0.9879
i-0000000004dd,2026-05-21,200000000015,ml-research,AmazonEC2,22.3522,32.8708,1.0,1,51804,0.00043148,69.2,20.0451,6.6806,0.3453,0,24.277299999999997,0.9207
i-0000000004dd,2026-05-22,200000000015,ml-research,AmazonEC2,21.913,32.225,1.0,1,55768,0.00039293,88.67,20.0141,6.6675,0.2848,0,23.807225000000003,0.9204
i-0000000004dd,2026-05-23,200000000015,ml-research,AmazonEC2,8.6341,12.6972,0.5291,1,34050,0.00025357,90.61,19.6828,6.4778,-1.7056,1,9.81595,0.8796
i-0000000004dd,2026-05-24,200000000015,ml-research,AmazonEC2,9.7241,14.3002,0.5958,1,35700,0.00027238,30.54,19.445,6.8967,-1.4095,1,9.82175,0.9901
i-0000000004dd,2026-05-25,200000000015,ml-research,AmazonEC2,25.924,38.1235,1.0,1,61402,0.0004222,11.09,19.3572,7.0346,0.9335,0,23.10145,1.1222
i-0000000004dd,2026-05-26,200000000015,ml-research,AmazonEC2,24.458,35.9676,1.0,1,60333,0.00040538,28.57,19.5269,7.1984,0.685,0,23.473149999999997,1.042
i-0000000004dd,2026-05-27,200000000015,ml-research,AmazonEC2,22.9721,33.7824,1.0,1,54494,0.00042155,16.57,19.5298,7.2008,0.478,0,23.6618,0.9709
i-0000000004dd,2026-05-28,200000000015,ml-research,AmazonEC2,25.7749,37.9043,1.0,1,66236,0.00038914,85.46,19.4254,7.1351,0.8899,0,23.816775,1.0822
i-0000000004dd,2026-05-29,200000000015,ml-research,AmazonEC2,25.6156,37.67,1.0,1,65310,0.00039222,88.89,19.9143,7.4782,0.7624,0,24.782249999999998,1.0336
i-0000000004dd,2026-05-30,200000000015,ml-research,AmazonEC2,10.7354,15.7873,0.6578,1,40352,0.00026604,23.64,20.4433,7.7684,-1.2497,1,9.74895,1.1012
i-0000000004dd,2026-05-31,200000000015,ml-research,AmazonEC2,11.0394,16.2344,0.6764,1,41564,0.0002656,31.84,20.7434,7.26,-1.3366,1,9.858175,1.1198
i-0000000004de,2026-03-01,200000000015,ml-research,AmazonEC2,10.8428,15.9453,0.6644,1,33817,0.00032063,40.37,,,,1,,
i-0000000004de,2026-03-02,200000000015,ml-research,AmazonEC2,27.2758,40.1114,1.0,1,52127,0.00052326,80.31,,,,0,,
i-0000000004de,2026-03-03,200000000015,ml-research,AmazonEC2,26.6265,39.1567,1.0,1,46355,0.0005744,81.36,,,,0,,
i-0000000004de,2026-03-04,200000000015,ml-research,AmazonEC2,26.485,38.9485,1.0,1,48239,0.00054904,13.7,21.5817,9.3058,0.5269,0,26.95115,0.9827
i-0000000004de,2026-03-05,200000000015,ml-research,AmazonEC2,27.6989,40.7336,1.0,1,51890,0.0005338,25.94,22.8075,7.9839,0.6127,0,26.795766666666665,1.0337
i-0000000004de,2026-03-06,200000000015,ml-research,AmazonEC2,29.0856,42.773,1.0,1,54011,0.00053851,3.47,23.7858,7.2521,0.7308,0,27.021549999999998,1.0764
i-0000000004de,2026-03-07,200000000015,ml-research,AmazonEC2,11.0011,16.178,0.6741,1,33581,0.0003276,91.48,24.6691,6.8378,-1.9989,1,,
i-0000000004de,2026-03-08,200000000015,ml-research,AmazonEC2,12.696,18.6706,0.7779,1,43261,0.00029347,33.87,22.7165,8.1025,-1.2367,1,10.921949999999999,1.1624
i-0000000004de,2026-03-09,200000000015,ml-research,AmazonEC2,27.3677,40.2466,1.0,1,58005,0.00047182,15.96,22.9813,7.6685,0.572,0,27.473999999999997,0.9961
i-0000000004de,2026-03-10,200000000015,ml-research,AmazonEC2,28.2841,41.5943,1.0,1,53277,0.00053089,88.66,22.9944,7.6772,0.689,0,27.6593,1.0226
i-0000000004de,2026-03-11,200000000015,ml-research,AmazonEC2,27.7935,40.8728,1.0,1,53985,0.00051484,89.55,23.2312,7.8319,0.5825,0,28.109075,0.9888
i-0000000004de,2026-03-12,200000000015,ml-research,AmazonEC2,25.6264,37.6859,1.0,1,51142,0.00050108,57.66,23.4181,7.9374,0.2782,0,28.132725,0.9109
i-0000000004de,2026-03-13,200000000015,ml-research,AmazonEC2,28.7908,42.3394,1.0,1,56006,0.00051407,23.58,23.1221,7.7884,0.7278,0,27.267925,1.0558
i-0000000004de,2026-03-14,200000000015,ml-research,AmazonEC2,11.1532,16.4018,0.6834,1,35461,0.00031452,6.96,23.0799,7.7514,-1.5386,1,11.513300000000001,0.9687
i-0000000004de,2026-03-15,200000000015,ml-research,AmazonEC2,12.0591,17.734,0.7389,1,37015,0.00032579,58.57,23.1017,7.712,-1.4319,1,11.423275,1.0557
i-0000000004de,2026-03-16,200000000015,ml-research,AmazonEC2,28.9218,42.532,1.0,1,54022,0.00053537,7.73,23.0107,7.8577,0.7523,0,27.623700000000003,1.047
i-0000000004de,2026-03-17,200000000015,ml-research,AmazonEC2,30.5999,44.9998,1.0,1,62547,0.00048923,27.91,23.2327,8.0215,0.9184,0,27.783125,1.1014
i-0000000004de,2026-03-18,200000000015,ml-research,AmazonEC2,26.5715,39.0758,1.0,1,50974,0.00052128,71.37,23.5635,8.3072,0.3621,0,28.484725,0.9328
i-0000000004de,2026-03-19,200000000015,ml-research,AmazonEC2,26.6538,39.1968,1.0,1,53300,0.00050007,59.22,23.389,8.2159,0.3974,0,28.721,0.928
i-0000000004de,2026-03-20,200000000015,ml-research,AmazonEC2,30.2624,44.5036,1.0,1,66071,0.00045803,36.27,23.5357,8.2715,0.8132,0,28.18675,1.0736
i-0000000004de,2026-03-21,200000000015,ml-research,AmazonEC2,11.0672,16.2753,0.6781,1,33260,0.00033275,77.38,23.746,8.4442,-1.5015,1,11.727350000000001,0.9437
i-0000000004de,2026-03-22,200000000015,ml-research,AmazonEC2,10.5592,15.5282,0.647,1,33639,0.0003139,73.79,23.7337,8.4656,-1.5562,1,11.743875000000001,0.8991
i-0000000004de,2026-03-23,200000000015,ml-research,AmazonEC2,26.4709,38.9279,1.0,1,51239,0.00051662,84.47,23.5194,8.8219,0.3346,0,28.5219,0.9281
i-0000000004de,2026-03-24,200000000015,ml-research,AmazonEC2,25.9281,38.1296,1.0,1,53386,0.00048567,57.57,23.1693,8.618,0.3201,0,27.48965,0.9432
i-0000000004de,2026-03-25,200000000015,ml-research,AmazonEC2,26.9884,39.6889,1.0,1,52192,0.0005171,49.77,22.5019,8.1127,0.553,0,27.3288,0.9875
i-0000000004de,2026-03-26,200000000015,ml-research,AmazonEC2,26.8021,39.4148,1.0,1,52172,0.00051373,14.97,22.5614,8.149,0.5204,0,27.41245,0.9777
i-0000000004de,2026-03-27,200000000015,ml-research,AmazonEC2,28.5622,42.0032,1.0,1,54358,0.00052545,62.62,22.5826,8.1616,0.7326,0,26.547375,1.0759
i-0000000004de,2026-03-28,200000000015,ml-research,AmazonEC2,12.981,19.0898,0.7954,1,39570,0.00032805,75.44,22.3397,7.9166,-1.1822,1,11.209674999999999,1.158
i-0000000004de,2026-03-29,200000000015,ml-research,AmazonEC2,14.0166,20.6127,0.8589,1,41759,0.00033565,22.69,22.6131,7.4836,-1.1487,1,11.666625,1.2014
i-0000000004de,2026-03-30,200000000015,ml-research,AmazonEC2,31.9741,47.0208,1.0,1,67936,0.00047065,6.74,23.107,6.6197,1.3395,0,27.0702,1.1812
i-0000000004de,2026-03-31,200000000015,ml-research,AmazonEC2,29.8069,43.8336,1.0,1,62356,0.00047801,49.39,23.8932,7.3701,0.8024,0,28.581699999999998,1.0429
i-0000000004de,2026-04-01,200000000015,ml-research,AmazonEC2,28.1847,41.4481,1.0,1,58842,0.00047899,12.27,24.4473,7.6875,0.4862,0,29.286324999999998,0.9624
i-0000000004de,2026-04-02,200000000015,ml-research,AmazonEC2,27.7477,40.8054,1.0,1,55737,0.00049783,2.37,24.6182,7.7663,0.403,0,29.631975,0.9364
i-0000000004de,2026-04-03,200000000015,ml-research,AmazonEC2,29.7095,43.6904,1.0,1,58492,0.00050792,51.52,24.7533,7.8187,0.6339,0,29.42835,1.0096
i-0000000004de,2026-04-04,200000000015,ml-research,AmazonEC2,10.8545,15.9625,0.6651,1,34509,0.00031454,45.79,24.9172,7.9232,-1.7749,1,12.155999999999999,0.8929
i-0000000004de,2026-04-05,200000000015,ml-research,AmazonEC2,10.809,15.8956,0.6623,1,35463,0.0003048,25.28,24.6134,8.4784,-1.6282,1,12.102825,0.8931
i-0000000004de,2026-04-06,200000000015,ml-research,AmazonEC2,25.5615,37.5905,1.0,1,44180,0.00057858,66.48,24.1552,9.2024,0.1528,0,28.862199999999998,0.8856
i-0000000004de,2026-04-07,200000000015,ml-research,AmazonEC2,29.1618,42.8849,1.0,1,57879,0.00050384,32.89,23.2391,8.5933,0.6892,0,27.800849999999997,1.049
i-0000000004de,2026-04-08,200000000015,ml-research,AmazonEC2,29.2041,42.9473,1.0,1,153211,0.00019061,4.47,23.147,8.5142,0.7114,0,28.045125,1.0413
i-0000000004de,2026-04-09,200000000015,ml-research,AmazonEC2,27.9424,41.0918,1.0,1,136233,0.00020511,40.62,23.2926,8.6228,0.5392,0,28.409225,0.9836
i-0000000004de,2026-04-10,200000000015,ml-research,AmazonEC2,28.8429,42.416,1.0,1,106033,0.00027202,58.42,23.3204,8.6398,0.6392,0,27.96745,1.0313
i-0000000004de,2026-04-11,200000000015,ml-research,AmazonEC2,12.4147,18.2568,0.7607,1,85551,0.00014511,9.18,23.1966,8.5386,-1.2627,1,12.165275000000001,1.0205
i-0000000004de,2026-04-12,200000000015,ml-research,AmazonEC2,11.5065,16.9214,0.7051,1,77131,0.00014918,83.01,23.4195,8.1754,-1.4572,1,12.0237,0.957
i-0000000004de,2026-04-13,200000000015,ml-research,AmazonEC2,27.7389,40.7925,1.0,1,91878,0.00030191,62.95,23.5191,7.9984,0.5276,0,28.7878,0.9636
i-0000000004de,2026-04-14,200000000015,ml-research,AmazonEC2,28.6262,42.0974,1.0,1,85988,0.00033291,85.29,23.8302,8.1323,0.5897,0,28.432075,1.0068
i-0000000004de,2026-04-15,200000000015,ml-research,AmazonEC2,26.1474,38.452,1.0,1,95647,0.00027337,32.45,23.7537,8.0761,0.2964,0,28.2876,0.9243
i-0000000004de,2026-04-16,200000000015,ml-research,AmazonEC2,29.8314,43.8697,1.0,1,114895,0.00025964,91.84,23.317,7.8106,0.834,0,27.83885,1.0716
i-0000000004de,2026-04-17,200000000015,ml-research,AmazonEC2,28.7924,42.3418,1.0,1,102573,0.0002807,33.61,23.5869,8.0267,0.6485,0,28.085974999999998,1.0252
i-0000000004de,2026-04-18,200000000015,ml-research,AmazonEC2,11.3842,16.7414,0.6976,1,79129,0.00014387,84.88,23.5796,8.0212,-1.5204,1,11.396175,0.9989
i-0000000004de,2026-04-19,200000000015,ml-research,AmazonEC2,10.3988,15.2924,0.6372,1,78965,0.00013169,50.71,23.4324,8.266,-1.5768,1,11.5286,0.902
i-0000000004de,2026-04-20,200000000015,ml-research,AmazonEC2,26.0498,38.3086,1.0,1,88013,0.00029598,75.84,23.2742,8.5384,0.3251,0,28.34935,0.9189
i-0000000004de,2026-04-21,200000000015,ml-research,AmazonEC2,25.8597,38.029,1.0,1,95492,0.0002708,80.13,23.0329,8.4142,0.336,0,27.70525,0.9334
i-0000000004de,2026-04-22,200000000015,ml-research,AmazonEC2,31.1952,45.8753,1.0,1,106793,0.00029211,82.26,22.6377,8.1691,1.0476,0,27.633325,1.1289
i-0000000004de,2026-04-23,200000000015,ml-research,AmazonEC2,29.3944,43.2271,1.0,1,103111,0.00028508,42.35,23.3588,8.7338,0.6911,0,27.974275,1.0508
i-0000000004de,2026-04-24,200000000015,ml-research,AmazonEC2,29.6919,43.6646,1.0,1,106363,0.00027916,28.58,23.2964,8.6812,0.7367,0,28.124775000000003,1.0557
i-0000000004de,2026-04-25,200000000015,ml-research,AmazonEC2,11.7562,17.2886,0.7204,1,81464,0.00014431,25.11,23.4249,8.7822,-1.3287,1,11.42605,1.0289
i-0000000004de,2026-04-26,200000000015,ml-research,AmazonEC2,12.7963,18.8181,0.7841,1,38729,0.00033041,22.58,23.478,8.6979,-1.2281,1,11.261425,1.1363
i-0000000004de,2026-04-27,200000000015,ml-research,AmazonEC2,29.3533,43.1666,1.0,1,56221,0.00052211,21.52,23.8205,8.1254,0.6809,0,29.0353,1.011
i-0000000004de,2026-04-28,200000000015,ml-research,AmazonEC2,31.8263,46.8033,1.0,1,64890,0.00049047,3.65,24.2924,8.3688,0.9002,0,29.9087,1.0641
i-0000000004de,2026-04-29,200000000015,ml-research,AmazonEC2,30.155,44.3456,1.0,1,66180,0.00045565,8.0,25.1448,8.8453,0.5664,0,30.066475,1.0029
i-0000000004de,2026-04-30,200000000015,ml-research,AmazonEC2,32.2584,47.4388,1.0,1,60127,0.0005365,15.12,24.9962,8.7348,0.8314,0,30.256625,1.0662
i-0000000004de,2026-05-01,200000000015,ml-research,AmazonEC2,29.3181,43.1149,1.0,1,54850,0.00053451,77.71,25.4053,9.037,0.433,0,30.898249999999997,0.9489
i-0000000004de,2026-05-02,200000000015,ml-research,AmazonEC2,12.0681,17.7473,0.7395,1,40347,0.00029911,24.59,25.3519,9.0085,-1.4746,1,11.583874999999999,1.0418
i-0000000004de,2026-05-03,200000000015,ml-research,AmazonEC2,12.2992,18.087,0.7536,1,36252,0.00033927,79.01,25.3965,8.9305,-1.4666,1,11.75485,1.0463
i-0000000004de,2026-05-04,200000000015,ml-research,AmazonEC2,29.3065,43.0977,1.0,1,62106,0.00047188,11.69,25.3255,9.0485,0.44,0,30.889450000000004,0.9488
i-0000000004de,2026-05-05,200000000015,ml-research,AmazonEC2,28.8817,42.473,1.0,1,54832,0.00052673,15.71,25.3188,9.0451,0.3939,0,30.259500000000003,0.9545
i-0000000004de,2026-05-06,200000000015,ml-research,AmazonEC2,29.4634,43.3285,1.0,1,62420,0.00047202,69.64,24.8981,8.7559,0.5214,0,29.941175,0.984
i-0000000004de,2026-05-07,200000000015,ml-research,AmazonEC2,27.2287,40.0422,1.0,1,56133,0.00048507,22.16,24.7993,8.6903,0.2795,0,29.242425,0.9311
i-0000000004de,2026-05-08,200000000015,ml-research,AmazonEC2,28.104,41.3294,1.0,1,55139,0.00050969,79.37,24.0808,8.1627,0.4929,0,28.720075,0.9785
i-0000000004de,2026-05-09,200000000015,ml-research,AmazonEC2,9.989,14.6898,0.6121,1,33990,0.00029388,58.69,23.9074,8.0449,-1.7301,1,12.229949999999999,0.8168
i-0000000004de,2026-05-10,200000000015,ml-research,AmazonEC2,13.0963,19.2593,0.8025,1,38869,0.00033693,9.66,23.6104,8.5757,-1.226,1,11.788150000000002,1.111
i-0000000004de,2026-05-11,200000000015,ml-research,AmazonEC2,30.2999,44.5587,1.0,1,56533,0.00053597,74.96,23.7242,8.4041,0.7824,0,28.41945,1.0662
i-0000000004de,2026-05-12,200000000015,ml-research,AmazonEC2,27.0352,39.7576,1.0,1,53687,0.00050357,54.94,23.8661,8.5216,0.3719,0,28.774,0.9396
i-0000000004de,2026-05-13,200000000015,ml-research,AmazonEC2,29.2051,42.9487,1.0,1,58827,0.00049646,76.63,23.6024,8.3677,0.6696,0,28.16695,1.0369
i-0000000004de,2026-05-14,200000000015,ml-research,AmazonEC2,29.2964,43.0829,1.0,1,51122,0.00057307,55.44,23.5655,8.3381,0.6873,0,28.66105,1.0222
i-0000000004de,2026-05-15,200000000015,ml-research,AmazonEC2,31.4188,46.2041,1.0,1,60924,0.0005157,13.31,23.8608,8.524,0.8867,0,28.95915,1.0849
i-0000000004de,2026-05-16,200000000015,ml-research,AmazonEC2,13.0162,19.1415,0.7976,1,39138,0.00033257,44.81,24.3344,8.8835,-1.2741,1,11.863150000000001,1.0972
i-0000000004de,2026-05-17,200000000015,ml-research,AmazonEC2,12.7182,18.7032,0.7793,1,40586,0.00031336,93.03,24.7668,8.1087,-1.4859,1,12.100175,1.0511
i-0000000004de,2026-05-18,200000000015,ml-research,AmazonEC2,30.7927,45.2834,1.0,1,53391,0.00057674,7.26,24.7128,8.2001,0.7414,0,29.238875,1.0531
i-0000000004de,2026-05-19,200000000015,ml-research,AmazonEC2,30.9659,45.538,1.0,1,57799,0.00053575,74.55,24.7832,8.258,0.7487,0,30.178250000000002,1.0261
i-0000000004de,2026-05-20,200000000015,ml-research,AmazonEC2,29.5894,43.5139,1.0,1,54718,0.00054076,47.56,25.3448,8.5646,0.4956,0,30.618450000000003,0.9664
i-0000000004de,2026-05-21,200000000015,ml-research,AmazonEC2,27.6791,40.7045,1.0,1,51804,0.0005343,15.33,25.3997,8.5946,0.2652,0,30.6917,0.9018
i-0000000004de,2026-05-22,200000000015,ml-research,AmazonEC2,28.2914,41.6049,1.0,1,55768,0.00050731,78.89,25.1686,8.4936,0.3677,0,29.756775,0.9508
i-0000000004de,2026-05-23,200000000015,ml-research,AmazonEC2,11.4378,16.8203,0.7008,1,34050,0.00033591,5.92,24.7218,8.1867,-1.6226,1,12.204925,0.9371
i-0000000004de,2026-05-24,200000000015,ml-research,AmazonEC2,11.5685,17.0125,0.7089,1,35700,0.00032405,64.85,24.4964,8.5754,-1.5076,1,12.567124999999999,0.9205
i-0000000004de,2026-05-25,200000000015,ml-research,AmazonEC2,32.599,47.9396,1.0,1,61402,0.00053091,18.11,24.3321,8.8453,0.9346,0,29.13145,1.119
i-0000000004de,2026-05-26,200000000015,ml-research,AmazonEC2,29.9145,43.9919,1.0,1,60333,0.00049582,14.3,24.5902,9.0882,0.5859,0,29.539724999999997,1.0127
i-0000000004de,2026-05-27,200000000015,ml-research,AmazonEC2,30.4521,44.7825,1.0,1,54494,0.00055882,6.27,24.44,8.9732,0.67,0,29.621,1.0281
i-0000000004de,2026-05-28,200000000015,ml-research,AmazonEC2,31.4279,46.2174,1.0,1,66236,0.00047448,28.18,24.5632,9.0612,0.7576,0,30.31425,1.0367
i-0000000004de,2026-05-29,200000000015,ml-research,AmazonEC2,30.8871,45.4222,1.0,1,65310,0.00047293,74.73,25.0987,9.3812,0.617,0,31.098374999999997,0.9932
i-0000000004de,2026-05-30,200000000015,ml-research,AmazonEC2,12.5154,18.405,0.7669,1,40352,0.00031016,51.89,25.4696,9.5777,-1.3525,1,12.185175,1.0271
i-0000000004de,2026-05-31,200000000015,ml-research,AmazonEC2,13.5364,19.9064,0.8294,1,41564,0.00032568,92.5,25.6235,9.3198,-1.2969,1,12.059975,1.1224
i-0000000004df,2026-03-01,200000000015,ml-research,AmazonEC2,8.8158,12.9644,0.5402,1,33817,0.00026069,36.8,,,,1,,
i-0000000004df,2026-03-02,200000000015,ml-research,AmazonEC2,22.3321,32.8413,1.0,1,52127,0.00042842,7.17,,,,0,,
i-0000000004df,2026-03-03,200000000015,ml-research,AmazonEC2,20.9984,30.8799,1.0,1,46355,0.00045299,59.58,,,,0,,
i-0000000004df,2026-03-04,200000000015,ml-research,AmazonEC2,21.9479,32.2763,1.0,1,48239,0.00045498,10.53,17.3821,7.4485,0.613,0,21.66525,1.013
i-0000000004df,2026-03-05,200000000015,ml-research,AmazonEC2,21.8778,32.1732,1.0,1,51890,0.00042162,78.89,18.5236,6.4961,0.5164,0,21.75946666666667,1.0054
i-0000000004df,2026-03-06,200000000015,ml-research,AmazonEC2,23.9289,35.1896,1.0,1,54011,0.00044304,46.38,19.1944,5.8223,0.8132,0,21.78905,1.0982
i-0000000004df,2026-03-07,200000000015,ml-research,AmazonEC2,9.0888,13.3658,0.5569,1,33581,0.00027065,43.9,19.9835,5.5548,-1.9613,1,,
i-0000000004df,2026-03-08,200000000015,ml-research,AmazonEC2,10.5859,15.5676,0.6487,1,43261,0.0002447,5.63,18.4271,6.5322,-1.2004,1,8.952300000000001,1.1825
i-0000000004df,2026-03-09,200000000015,ml-research,AmazonEC2,22.9527,33.754,1.0,1,58005,0.0003957,79.26,18.68,6.1193,0.6982,0,22.18825,1.0345
i-0000000004df,2026-03-10,200000000015,ml-research,AmazonEC2,23.2006,34.1185,1.0,1,53277,0.00043547,55.12,18.7686,6.1852,0.7165,0,22.676825,1.0231
i-0000000004df,2026-03-11,200000000015,ml-research,AmazonEC2,22.8652,33.6253,1.0,1,53985,0.00042355,12.07,19.0832,6.3707,0.5937,0,22.99,0.9946
i-0000000004df,2026-03-12,200000000015,ml-research,AmazonEC2,21.923,32.2397,1.0,1,51142,0.00042867,34.91,19.2143,6.4484,0.4201,0,23.23685,0.9435
i-0000000004df,2026-03-13,200000000015,ml-research,AmazonEC2,23.8368,35.0541,1.0,1,56006,0.00042561,59.66,19.2207,6.4515,0.7155,0,22.735375,1.0484
i-0000000004df,2026-03-14,200000000015,ml-research,AmazonEC2,9.5868,14.0983,0.5874,1,35461,0.00027035,70.62,19.2076,6.4404,-1.4938,1,9.496833333333333,1.0095
i-0000000004df,2026-03-15,200000000015,ml-research,AmazonEC2,9.8868,14.5394,0.6058,1,37015,0.0002671,18.54,19.2787,6.3115,-1.4881,1,9.519325,1.0386
i-0000000004df,2026-03-16,200000000015,ml-research,AmazonEC2,23.2626,34.2097,1.0,1,54022,0.00043061,43.74,19.1788,6.4754,0.6307,0,22.9564,1.0133
i-0000000004df,2026-03-17,200000000015,ml-research,AmazonEC2,24.0543,35.374,1.0,1,62547,0.00038458,62.25,19.2231,6.5065,0.7425,0,22.9719,1.0471
i-0000000004df,2026-03-18,200000000015,ml-research,AmazonEC2,22.9111,33.6928,1.0,1,50974,0.00044947,65.41,19.3451,6.6007,0.5402,0,23.269175,0.9846
i-0000000004df,2026-03-19,200000000015,ml-research,AmazonEC2,21.5143,31.6387,1.0,1,53300,0.00040365,22.29,19.3516,6.6048,0.3274,0,23.5162,0.9149
i-0000000004df,2026-03-20,200000000015,ml-research,AmazonEC2,23.8314,35.0462,1.0,1,66071,0.00036069,6.63,19.2932,6.5801,0.6897,0,22.935575,1.0391
i-0000000004df,2026-03-21,200000000015,ml-research,AmazonEC2,8.9383,13.1446,0.5477,1,33260,0.00026874,33.91,19.2925,6.5795,-1.5737,1,9.787075,0.9133
i-0000000004df,2026-03-22,200000000015,ml-research,AmazonEC2,8.5115,12.5169,0.5215,1,33639,0.00025302,60.17,19.1998,6.7415,-1.5855,1,9.74945,0.873
i-0000000004df,2026-03-23,200000000015,ml-research,AmazonEC2,21.1848,31.1542,1.0,1,51239,0.00041345,61.07,19.0034,7.0702,0.3085,0,23.077775,0.918
i-0000000004df,2026-03-24,200000000015,ml-research,AmazonEC2,21.7943,32.0504,1.0,1,53386,0.00040824,19.14,18.7065,6.9032,0.4473,0,22.3604,0.9747
i-0000000004df,2026-03-25,200000000015,ml-research,AmazonEC2,22.0264,32.3917,1.0,1,52192,0.00042203,25.64,18.3837,6.66,0.547,0,22.0812,0.9975
i-0000000004df,2026-03-26,200000000015,ml-research,AmazonEC2,21.9342,32.2562,1.0,1,52172,0.00042042,33.33,18.2573,6.5675,0.5599,0,22.209225,0.9876
i-0000000004df,2026-03-27,200000000015,ml-research,AmazonEC2,23.0455,33.8904,1.0,1,54358,0.00042396,39.12,18.3173,6.604,0.716,0,21.734925,1.0603
i-0000000004df,2026-03-28,200000000015,ml-research,AmazonEC2,10.7931,15.8722,0.6613,1,39570,0.00027276,53.1,18.205,6.5005,-1.1402,1,9.23085,1.1692
i-0000000004df,2026-03-29,200000000015,ml-research,AmazonEC2,11.4879,16.894,0.7039,1,41759,0.0002751,51.13,18.47,6.0843,-1.1476,1,9.532425,1.2051
i-0000000004df,2026-03-30,200000000015,ml-research,AmazonEC2,26.9004,39.5594,1.0,1,67936,0.00039597,88.47,18.8952,5.3295,1.502,0,22.2001,1.2117
i-0000000004df,2026-03-31,200000000015,ml-research,AmazonEC2,23.8638,35.0939,1.0,1,62356,0.0003827,5.16,19.7117,6.1183,0.6786,0,23.476625,1.0165
i-0000000004df,2026-04-01,200000000015,ml-research,AmazonEC2,23.0699,33.9264,1.0,1,58842,0.00039207,75.68,20.0073,6.2834,0.4874,0,23.935975,0.9638
i-0000000004df,2026-04-02,200000000015,ml-research,AmazonEC2,24.2341,35.6384,1.0,1,55737,0.00043479,4.49,20.1564,6.3513,0.642,0,24.2199,1.0006
i-0000000004df,2026-04-03,200000000015,ml-research,AmazonEC2,24.166,35.5383,1.0,1,58492,0.00041315,54.97,20.485,6.516,0.5649,0,24.517050000000005,0.9857
i-0000000004df,2026-04-04,200000000015,ml-research,AmazonEC2,9.3964,13.8182,0.5758,1,34509,0.00027229,35.9,20.645,6.6026,-1.7037,1,9.9327,0.946
i-0000000004df,2026-04-05,200000000015,ml-research,AmazonEC2,8.8605,13.0301,0.5429,1,35463,0.00024985,77.09,20.4455,6.9613,-1.6642,1,10.047225000000001,0.8819
i-0000000004df,2026-04-06,200000000015,ml-research,AmazonEC2,21.1967,31.1716,1.0,1,44180,0.00047978,77.75,20.0702,7.569,0.1488,0,23.833450000000003,0.8894
i-0000000004df,2026-04-07,200000000015,ml-research,AmazonEC2,25.247,37.1279,1.0,1,57879,0.0004362,45.83,19.2553,6.9966,0.8564,0,23.166674999999998,1.0898
i-0000000004df,2026-04-08,200000000015,ml-research,AmazonEC2,24.2682,35.6885,1.0,1,153211,0.0001584,47.43,19.4529,7.1659,0.672,0,23.71095,1.0235
i-0000000004df,2026-04-09,200000000015,ml-research,AmazonEC2,24.1054,35.4491,1.0,1,136233,0.00017694,49.36,19.6241,7.2801,0.6156,0,23.719475000000003,1.0163
i-0000000004df,2026-04-10,200000000015,ml-research,AmazonEC2,22.3031,32.7986,1.0,1,106033,0.00021034,69.39,19.6057,7.2667,0.3712,0,23.704324999999997,0.9409
i-0000000004df,2026-04-11,200000000015,ml-research,AmazonEC2,9.8155,14.4345,0.6014,1,85551,0.00011473,90.77,19.3396,7.1041,-1.3406,1,10.134475,0.9685
i-0000000004df,2026-04-12,200000000015,ml-research,AmazonEC2,9.2835,13.6522,0.5688,1,77131,0.00012036,65.22,19.3995,7.0075,-1.4436,1,9.890075,0.9387
i-0000000004df,2026-04-13,200000000015,ml-research,AmazonEC2,22.7019,33.3852,1.0,1,91878,0.00024709,67.29,19.4599,6.9025,0.4697,0,23.980925,0.9467
i-0000000004df,2026-04-14,200000000015,ml-research,AmazonEC2,24.592,36.1647,1.0,1,85988,0.00028599,94.91,19.6749,6.9885,0.7036,0,23.34465,1.0534
i-0000000004df,2026-04-15,200000000015,ml-research,AmazonEC2,21.5562,31.7003,1.0,1,95647,0.00022537,32.85,19.5814,6.9054,0.286,0,23.4256,0.9202
i-0000000004df,2026-04-16,200000000015,ml-research,AmazonEC2,24.8038,36.4761,1.0,1,114895,0.00021588,45.96,19.1939,6.6707,0.841,0,22.7883,1.0884
i-0000000004df,2026-04-17,200000000015,ml-research,AmazonEC2,23.0602,33.9121,1.0,1,102573,0.00022482,86.77,19.2937,6.761,0.5571,0,23.413475000000002,0.9849
i-0000000004df,2026-04-18,200000000015,ml-research,AmazonEC2,9.7872,14.393,0.5997,1,79129,0.00012369,43.22,19.4019,6.8229,-1.4092,1,9.338975,1.048
i-0000000004df,2026-04-19,200000000015,ml-research,AmazonEC2,8.5967,12.6422,0.5268,1,78965,0.00010887,62.91,19.3978,6.8295,-1.5815,1,9.436675000000001,0.911
